ticker,combined_score,sentiment,macd_line,macd_signal,macd_histogram,macd_score,rsi_value,rsi_score,bb_upper,bb_middle,bb_lower,bb_current,bb_score,mfi_value,mfi_score,last_close,last_date
BA,-12.5,Neutral,3.8414173236947704,6.701646524140312,-2.8602292004455414,-100,42.72307236939841,0,256.8654890905348,240.97549896240236,225.08550883426992,235.9499969482422,50,50.146637589973025,0,235.9499969482422,2026-02-04
CAT,-12.5,Neutral,23.20607671642449,18.515657515839948,4.690419200584543,100,69.8577932506231,-50,698.8569585712412,644.2704467773438,589.6839349834463,691.8200073242188,-50,62.31522477317277,-50,691.8200073242188,2026-02-04
DIS,-12.5,Neutral,-1.1948187782421371,-0.34030873625008334,-0.8545100419920537,-100,40.36651415677965,0,117.38945699109229,111.31000022888183,105.23054346667138,107.05000305175781,50,44.28615154648205,0,107.05000305175781,2026-02-04
PG,-25.0,Neutral,2.976404389431252,1.8644606604583374,1.1119437289729148,100,82.25648527503994,-100,157.22210487275294,146.94085769653321,136.6596105203135,156.8699951171875,-50,70.28263881483029,-50,156.8699951171875,2026-02-04
JNJ,-25.0,Neutral,6.463179315021392,5.241150720845977,1.2220285941754154,100,91.43775456277785,-100,237.4079110898632,219.95700149536134,202.50609190085947,234.47000122070312,-50,71.68757151638779,-50,234.47000122070312,2026-02-04
DOW,-25.0,Neutral,1.4331856856290095,1.1579972976971662,0.2751883879318433,100,84.68876899994304,-100,31.053187534189163,27.78449993133545,24.515812328481736,32.400001525878906,-100,51.94781848990439,0,32.400001525878906,2026-02-04
HON,-25.0,Neutral,7.804503277288177,6.702230276075854,1.102273001212323,100,81.90549366735016,-100,236.5412368407544,218.19950180053712,199.85776676031983,235.35000610351562,-50,67.468321742635,-50,235.35000610351562,2026-02-04
NKE,-25.0,Neutral,-0.3899399750147978,-0.16159852439587136,-0.22834145061892647,-100,56.23044881449513,0,67.24599933998513,64.12400016784667,61.002000995708215,64.22000122070312,-50,37.33088466575391,50,64.22000122070312,2026-02-04
MRK,-37.5,Bearish,2.5790386470738724,2.0694211534475166,0.5096174936263558,100,81.48341121705997,-100,115.90967088479653,110.23349990844727,104.55732893209802,118.33000183105469,-100,66.83162935838473,-50,118.33000183105469,2026-02-04
VZ,-37.5,Bearish,1.3763617841130156,0.5154011578111375,0.8609606263018781,100,93.01964938600352,-100,45.84868657587065,40.69568767547607,35.542688775081494,47.0099983215332,-100,76.43504553152394,-50,47.0099983215332,2026-02-04
TRV,-37.5,Bearish,1.3229852069931098,-0.7194612487512764,2.042446455744386,100,83.94304165172016,-100,293.5280598410442,279.79400024414065,266.0599406472371,295.2200012207031,-100,64.4379189892997,-50,295.2200012207031,2026-02-04
AAPL,-37.5,Bearish,0.21437055823150786,-2.720031075632254,2.9344016338637617,100,80.66427363390234,-100,273.53611843434834,258.4169982910156,243.29787814768284,276.489990234375,-100,62.78247048450821,-50,276.489990234375,2026-02-04
CVX,-37.5,Bearish,5.7292346151282345,4.716550560967862,1.0126840541603723,100,82.45771088906085,-100,180.34485882300274,167.78549880981444,155.22613879662615,181.22999572753906,-100,75.94943251475914,-50,181.22999572753906,2026-02-04
MMM,-37.5,Bearish,-1.9501161551951043,-1.7751699333627904,-0.1749462218323139,-100,62.091572795506714,-50,173.22024908280568,161.5450012207031,149.86975335860055,163.7899932861328,-50,31.927835728992378,50,163.7899932861328,2026-02-04
MCD,-37.5,Bearish,2.994440614569953,1.4246268167082807,1.5698137978616724,100,81.29335819778105,-100,321.85080712886725,310.83150177001954,299.81219641117184,323.69000244140625,-100,79.39910785326815,-50,323.69000244140625,2026-02-04
GOOGL,-37.5,Bearish,6.039988980440455,6.297168643536037,-0.2571796630955818,-100,48.319869393870725,0,343.77333545726515,332.39000091552737,321.0066663737896,333.0400085449219,-50,52.33443993527927,0,333.0400085449219,2026-02-04
AMGN,-37.5,Bearish,5.76841876179077,4.379985709089237,1.388433052701533,100,74.67045007049795,-100,360.3782062727045,339.052001953125,317.7257976335455,366.20001220703125,-100,62.42843765700099,-50,366.20001220703125,2026-02-04
KO,-50.0,Bearish,1.5803002777191608,1.012940893300888,0.5673593844182727,100,86.89673665859323,-100,77.22178725141009,72.35050048828126,67.47921372515242,77.3499984741211,-100,82.35234628278914,-100,77.3499984741211,2026-02-04
HD,-62.5,Strong Bearish,6.008645951396488,6.142426181624974,-0.13378023022848584,-100,67.64214970647262,-50,394.4046896086505,376.63899993896484,358.8733102692792,387.20001220703125,-50,60.99847232223407,-50,387.20001220703125,2026-02-04
